Match ID,Event,Date,Player,Team,Map,Rounds,Kills,Deaths,FK,FD,FK%K,FD%D,Rating
40913,ELEAGUE Major 2017,2017-01-23 17:15:00,rain,FaZe,Mirage,36,22,25,2,1,9.090909090909092,4.0,0.94
40913,ELEAGUE Major 2017,2017-01-23 17:15:00,aizy,FaZe,Mirage,36,17,26,5,8,29.411764705882355,30.76923076923077,0.8
40913,ELEAGUE Major 2017,2017-01-23 17:15:00,fer,SK,Mirage,36,37,22,6,3,16.216216216216218,13.636363636363635,1.56
40913,ELEAGUE Major 2017,2017-01-23 17:15:00,coldzera,SK,Mirage,36,35,22,3,2,8.571428571428571,9.090909090909092,1.44
40913,ELEAGUE Major 2017,2017-01-23 17:15:00,FalleN,SK,Mirage,36,19,26,6,4,31.57894736842105,15.384615384615385,0.94
40913,ELEAGUE Major 2017,2017-01-23 17:15:00,fox,SK,Mirage,36,15,21,3,5,20.0,23.809523809523807,0.87
40913,ELEAGUE Major 2017,2017-01-23 17:15:00,TACO,SK,Mirage,36,14,25,1,2,7.142857142857142,8.0,0.72
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,flamie,Natus Vincere,Cobblestone,22,25,10,2,1,8.0,10.0,1.87
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,seized,Natus Vincere,Cobblestone,22,18,12,5,3,27.77777777777778,25.0,1.41
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,Edward,Natus Vincere,Cobblestone,22,18,13,2,0,11.11111111111111,0.0,1.27
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,s1mple,Natus Vincere,Cobblestone,22,18,14,5,0,27.77777777777778,0.0,1.25
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,GuardiaN,Natus Vincere,Cobblestone,22,13,12,3,0,23.076923076923077,0.0,1.07
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,Happy,Envy,Cobblestone,22,17,19,2,3,11.76470588235294,15.789473684210526,0.84
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,NBK-,Envy,Cobblestone,22,9,18,1,7,11.11111111111111,38.88888888888889,0.8
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,SIXER,Envy,Cobblestone,22,10,18,1,2,10.0,11.11111111111111,0.78
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,kennyS,Envy,Cobblestone,22,11,18,0,3,0.0,16.666666666666664,0.77
40912,ELEAGUE Major 2017,2017-01-23 16:15:00,apEX,Envy,Cobblestone,22,14,19,0,2,0.0,10.526315789473683,0.69
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,NiKo,mousesports,Cache,23,21,12,2,1,9.523809523809524,8.333333333333332,1.54
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,chrisJ,mousesports,Cache,23,18,11,2,0,11.11111111111111,0.0,1.39
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,denis,mousesports,Cache,23,20,17,7,2,35.0,11.76470588235294,1.31
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,loWel,mousesports,Cache,23,21,16,2,2,9.523809523809524,12.5,1.27
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,Spiidi,mousesports,Cache,23,13,11,1,4,7.6923076923076925,36.36363636363637,0.95
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,STYKO,HellRaisers,Cache,23,17,17,2,1,11.76470588235294,5.88235294117647,1.13
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,ANGE1,HellRaisers,Cache,23,17,20,3,5,17.647058823529413,25.0,0.95
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,bondik,HellRaisers,Cache,23,14,16,0,2,0.0,12.5,0.81
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,DeadFox,HellRaisers,Cache,23,9,19,3,3,33.33333333333333,15.789473684210526,0.62
40911,ELEAGUE Major 2017,2017-01-23 15:00:00,Zero,HellRaisers,Cache,23,9,21,1,3,11.11111111111111,14.285714285714285,0.49
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,electronic,FlipSid3,Nuke,25,22,19,2,3,9.090909090909092,15.789473684210526,1.24
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,markeloff,FlipSid3,Nuke,25,14,19,2,4,14.285714285714285,21.052631578947366,0.89
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,B1ad3,FlipSid3,Nuke,25,16,22,4,2,25.0,9.090909090909092,0.88
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,WorldEdit,FlipSid3,Nuke,25,12,21,0,0,0.0,0.0,0.69
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,wayLander,FlipSid3,Nuke,25,12,21,2,6,16.666666666666664,28.57142857142857,0.55
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,rain,FaZe,Nuke,25,27,16,6,2,22.22222222222222,12.5,1.67
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,allu,FaZe,Nuke,25,22,14,2,0,9.090909090909092,0.0,1.38
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,karrigan,FaZe,Nuke,25,18,14,1,0,5.555555555555555,0.0,1.24
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,kioShiMa,FaZe,Nuke,25,19,15,1,1,5.263157894736842,6.666666666666667,1.2
40902,ELEAGUE Major 2017,2017-01-22 23:50:00,aizy,FaZe,Nuke,25,16,17,5,7,31.25,41.17647058823529,1.13
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,device,Astralis,Train,22,18,19,2,4,11.11111111111111,21.052631578947366,1.1
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,gla1ve,Astralis,Train,22,12,18,1,2,8.333333333333332,11.11111111111111,0.76
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,Kjaerbye,Astralis,Train,22,11,19,4,2,36.36363636363637,10.526315789473683,0.64
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,Xyp9x,Astralis,Train,22,7,19,0,3,0.0,15.789473684210526,0.48
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,dupreeh,Astralis,Train,22,5,20,0,4,0.0,20.0,0.37
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,Lekr0,GODSENT,Train,22,26,11,3,0,11.538461538461538,0.0,1.66
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,JW,GODSENT,Train,22,26,14,5,2,19.230769230769234,14.285714285714285,1.63
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,znajder,GODSENT,Train,22,17,10,1,2,5.88235294117647,20.0,1.44
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,flusha,GODSENT,Train,22,13,8,4,2,30.76923076923077,25.0,1.26
40901,ELEAGUE Major 2017,2017-01-22 22:50:00,pronax,GODSENT,Train,22,13,10,2,1,15.384615384615385,10.0,1.09
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,EliGE,Liquid,Cache,46,48,33,7,6,14.583333333333334,18.181818181818183,1.54
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,Pimp,Liquid,Cache,46,33,32,4,0,12.121212121212121,0.0,1.04
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,Hiko,Liquid,Cache,46,26,34,2,3,7.6923076923076925,8.823529411764707,0.96
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,jdm64,Liquid,Cache,46,26,34,2,9,7.6923076923076925,26.47058823529412,0.83
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,nitr0,Liquid,Cache,46,24,39,5,8,20.833333333333336,20.51282051282051,0.81
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,NBK-,Envy,Cache,46,42,31,7,3,16.666666666666664,9.67741935483871,1.44
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,kennyS,Envy,Cache,46,37,31,5,3,13.513513513513514,9.67741935483871,1.27
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,apEX,Envy,Cache,46,36,29,6,4,16.666666666666664,13.793103448275861,1.26
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,SIXER,Envy,Cache,46,32,35,7,4,21.875,11.428571428571429,1.04
40896,ELEAGUE Major 2017,2017-01-22 20:55:00,Happy,Envy,Cache,46,25,32,1,6,4.0,18.75,0.81
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,Edward,Natus Vincere,Cobblestone,19,18,7,1,1,5.555555555555555,14.285714285714285,1.72
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,flamie,Natus Vincere,Cobblestone,19,15,12,5,2,33.33333333333333,16.666666666666664,1.57
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,GuardiaN,Natus Vincere,Cobblestone,19,18,10,5,1,27.77777777777778,10.0,1.39
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,s1mple,Natus Vincere,Cobblestone,19,17,8,2,0,11.76470588235294,0.0,1.38
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,seized,Natus Vincere,Cobblestone,19,16,8,1,1,6.25,12.5,1.36
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,chrisJ,mousesports,Cobblestone,19,12,17,2,3,16.666666666666664,17.647058823529413,0.97
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,denis,mousesports,Cobblestone,19,11,17,1,5,9.090909090909092,29.411764705882355,0.79
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,loWel,mousesports,Cobblestone,19,11,16,0,1,0.0,6.25,0.68
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,NiKo,mousesports,Cobblestone,19,9,18,2,3,22.22222222222222,16.666666666666664,0.6
40891,ELEAGUE Major 2017,2017-01-22 20:00:00,Spiidi,mousesports,Cobblestone,19,2,17,0,2,0.0,11.76470588235294,0.18
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,Snax,Virtus.pro,Cobblestone,29,28,14,5,2,17.857142857142858,14.285714285714285,1.64
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,byali,Virtus.pro,Cobblestone,29,20,19,2,0,10.0,0.0,1.15
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,pashaBiceps,Virtus.pro,Cobblestone,29,21,21,5,3,23.809523809523807,14.285714285714285,1.13
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,TaZ,Virtus.pro,Cobblestone,29,17,20,3,3,17.647058823529413,15.0,1.04
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,NEO,Virtus.pro,Cobblestone,29,17,21,1,5,5.88235294117647,23.809523809523807,0.85
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,NAF,OpTic,Cobblestone,29,21,17,2,3,9.523809523809524,17.647058823529413,1.33
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,RUSH,OpTic,Cobblestone,29,25,18,1,0,4.0,0.0,1.29
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,mixwell,OpTic,Cobblestone,29,19,23,4,2,21.052631578947366,8.695652173913043,0.95
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,stanislaw,OpTic,Cobblestone,29,17,20,2,4,11.76470588235294,20.0,0.93
40888,ELEAGUE Major 2017,2017-01-22 18:40:00,tarik,OpTic,Cobblestone,29,12,25,4,7,33.33333333333333,28.000000000000004,0.6
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,coldzera,SK,Mirage,23,24,10,3,1,12.5,10.0,1.72
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,fer,SK,Mirage,23,22,15,4,2,18.181818181818183,13.333333333333334,1.48
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,fox,SK,Mirage,23,17,13,5,2,29.411764705882355,15.384615384615385,1.35
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,TACO,SK,Mirage,23,17,13,1,1,5.88235294117647,7.6923076923076925,1.34
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,FalleN,SK,Mirage,23,15,12,2,2,13.333333333333334,16.666666666666664,1.24
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,ANGE1,HellRaisers,Mirage,23,18,21,2,6,11.11111111111111,28.57142857142857,0.94
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,DeadFox,HellRaisers,Mirage,23,17,18,1,3,5.88235294117647,16.666666666666664,0.87
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,Zero,HellRaisers,Mirage,23,13,16,2,1,15.384615384615385,6.25,0.78
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,STYKO,HellRaisers,Mirage,23,6,20,3,5,50.0,25.0,0.45
40887,ELEAGUE Major 2017,2017-01-22 17:30:00,bondik,HellRaisers,Mirage,23,9,20,0,0,0.0,0.0,0.45
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,KRIMZ,fnatic,Cache,26,19,18,3,1,15.789473684210526,5.555555555555555,1.18
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,olofmeister,fnatic,Cache,26,18,21,6,5,33.33333333333333,23.809523809523807,1.02
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,twist,fnatic,Cache,26,18,22,3,3,16.666666666666664,13.636363636363635,0.96
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,dennis,fnatic,Cache,26,12,20,0,4,0.0,20.0,0.73
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,disco doplan,fnatic,Cache,26,10,19,0,1,0.0,5.263157894736842,0.53
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,RpK,G2,Cache,26,28,16,8,0,28.57142857142857,0.0,1.84
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,shox,G2,Cache,26,22,12,2,1,9.090909090909092,8.333333333333332,1.35
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,bodyy,G2,Cache,26,19,16,0,4,0.0,25.0,1.11
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,ScreaM,G2,Cache,26,16,15,2,1,12.5,6.666666666666667,1.11
40886,ELEAGUE Major 2017,2017-01-22 16:30:00,SmithZz,G2,Cache,26,14,19,2,6,14.285714285714285,31.57894736842105,0.83
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,AdreN,Gambit,Cobblestone,24,19,13,4,1,21.052631578947366,7.6923076923076925,1.47
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,Zeus,Gambit,Cobblestone,24,20,13,2,2,10.0,15.384615384615385,1.37
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,Dosia,Gambit,Cobblestone,24,17,13,2,3,11.76470588235294,23.076923076923077,1.29
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,Hobbit,Gambit,Cobblestone,24,16,16,3,3,18.75,18.75,1.23
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,mou,Gambit,Cobblestone,24,19,11,1,3,5.263157894736842,27.27272727272727,1.19
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,cajunb,North,Cobblestone,24,15,16,3,2,20.0,12.5,0.97
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,k0nfig,North,Cobblestone,24,15,20,2,5,13.333333333333334,25.0,0.84
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,MSL,North,Cobblestone,24,13,20,2,0,15.384615384615385,0.0,0.76
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,RUBINO,North,Cobblestone,24,11,18,3,2,27.27272727272727,11.11111111111111,0.69
40885,ELEAGUE Major 2017,2017-01-22 15:00:00,Magisk,North,Cobblestone,24,12,18,2,3,16.666666666666664,16.666666666666664,0.68
32417,ESL One Cologne 2016,2016-07-10 15:00:00,coldzera,SK,Cobblestone,22,21,9,3,2,14.285714285714285,22.22222222222222,1.63
32417,ESL One Cologne 2016,2016-07-10 15:00:00,FalleN,SK,Cobblestone,22,20,13,4,1,20.0,7.6923076923076925,1.31
32417,ESL One Cologne 2016,2016-07-10 15:00:00,fer,SK,Cobblestone,22,15,14,2,3,13.333333333333334,21.428571428571427,1.27
32417,ESL One Cologne 2016,2016-07-10 15:00:00,TACO,SK,Cobblestone,22,18,12,2,0,11.11111111111111,0.0,1.25
32417,ESL One Cologne 2016,2016-07-10 15:00:00,fnx,SK,Cobblestone,22,15,15,4,1,26.666666666666668,6.666666666666667,1.19
32417,ESL One Cologne 2016,2016-07-10 15:00:00,nitr0,Liquid,Cobblestone,22,18,18,4,3,22.22222222222222,16.666666666666664,1.15
32417,ESL One Cologne 2016,2016-07-10 15:00:00,jdm64,Liquid,Cobblestone,22,13,18,0,1,0.0,5.555555555555555,0.82
32417,ESL One Cologne 2016,2016-07-10 15:00:00,EliGE,Liquid,Cobblestone,22,11,19,2,6,18.181818181818183,31.57894736842105,0.79
32417,ESL One Cologne 2016,2016-07-10 15:00:00,Hiko,Liquid,Cobblestone,22,10,16,1,2,10.0,12.5,0.72
32417,ESL One Cologne 2016,2016-07-10 15:00:00,s1mple,Liquid,Cobblestone,22,11,18,0,3,0.0,16.666666666666664,0.59
32415,ESL One Cologne 2016,2016-07-10 15:00:00,TACO,SK,Train,23,24,14,4,2,16.666666666666664,14.285714285714285,1.68
32415,ESL One Cologne 2016,2016-07-10 15:00:00,coldzera,SK,Train,23,23,11,0,0,0.0,0.0,1.55
32415,ESL One Cologne 2016,2016-07-10 15:00:00,fnx,SK,Train,23,19,16,4,1,21.052631578947366,6.25,1.17
32415,ESL One Cologne 2016,2016-07-10 15:00:00,FalleN,SK,Train,23,14,14,2,2,14.285714285714285,14.285714285714285,1.03
32415,ESL One Cologne 2016,2016-07-10 15:00:00,fer,SK,Train,23,12,17,3,5,25.0,29.411764705882355,0.87
32415,ESL One Cologne 2016,2016-07-10 15:00:00,EliGE,Liquid,Train,23,18,20,3,1,16.666666666666664,5.0,1.09
32415,ESL One Cologne 2016,2016-07-10 15:00:00,jdm64,Liquid,Train,23,16,17,3,4,18.75,23.52941176470588,0.92
32415,ESL One Cologne 2016,2016-07-10 15:00:00,Hiko,Liquid,Train,23,14,17,1,1,7.142857142857142,5.88235294117647,0.8
32415,ESL One Cologne 2016,2016-07-10 15:00:00,s1mple,Liquid,Train,23,10,17,1,2,10.0,11.76470588235294,0.7
32415,ESL One Cologne 2016,2016-07-10 15:00:00,nitr0,Liquid,Train,23,13,21,2,5,15.384615384615385,23.809523809523807,0.57
32394,ESL One Cologne 2016,2016-07-09 17:30:00,s1mple,Liquid,Cache,29,31,20,5,3,16.129032258064516,15.0,1.49
32394,ESL One Cologne 2016,2016-07-09 17:30:00,EliGE,Liquid,Cache,29,27,19,7,3,25.925925925925924,15.789473684210526,1.44
32394,ESL One Cologne 2016,2016-07-09 17:30:00,nitr0,Liquid,Cache,29,14,18,1,2,7.142857142857142,11.11111111111111,0.91
32394,ESL One Cologne 2016,2016-07-09 17:30:00,jdm64,Liquid,Cache,29,16,18,2,3,12.5,16.666666666666664,0.88
32394,ESL One Cologne 2016,2016-07-09 17:30:00,Hiko,Liquid,Cache,29,14,18,1,2,7.142857142857142,11.11111111111111,0.84
32394,ESL One Cologne 2016,2016-07-09 17:30:00,JW,fnatic,Cache,29,21,20,4,4,19.047619047619047,20.0,1.19
32394,ESL One Cologne 2016,2016-07-09 17:30:00,KRIMZ,fnatic,Cache,29,23,20,1,1,4.3478260869565215,5.0,1.05
32394,ESL One Cologne 2016,2016-07-09 17:30:00,olofmeister,fnatic,Cache,29,18,22,5,6,27.77777777777778,27.27272727272727,0.97
32394,ESL One Cologne 2016,2016-07-09 17:30:00,dennis,fnatic,Cache,29,17,21,3,3,17.647058823529413,14.285714285714285,0.85
32394,ESL One Cologne 2016,2016-07-09 17:30:00,flusha,fnatic,Cache,29,13,20,0,2,0.0,10.0,0.76
32393,ESL One Cologne 2016,2016-07-09 17:30:00,s1mple,Liquid,Cobblestone,29,24,20,3,2,12.5,10.0,1.17
32393,ESL One Cologne 2016,2016-07-09 17:30:00,Hiko,Liquid,Cobblestone,29,18,20,3,0,16.666666666666664,0.0,1.07
32393,ESL One Cologne 2016,2016-07-09 17:30:00,nitr0,Liquid,Cobblestone,29,20,21,4,5,20.0,23.809523809523807,1.06
32393,ESL One Cologne 2016,2016-07-09 17:30:00,jdm64,Liquid,Cobblestone,29,18,18,2,2,11.11111111111111,11.11111111111111,0.99
32393,ESL One Cologne 2016,2016-07-09 17:30:00,EliGE,Liquid,Cobblestone,29,17,19,3,5,17.647058823529413,26.31578947368421,0.97
32393,ESL One Cologne 2016,2016-07-09 17:30:00,dennis,fnatic,Cobblestone,29,25,19,0,4,0.0,21.052631578947366,1.23
32393,ESL One Cologne 2016,2016-07-09 17:30:00,flusha,fnatic,Cobblestone,29,20,19,5,4,25.0,21.052631578947366,1.09
32393,ESL One Cologne 2016,2016-07-09 17:30:00,KRIMZ,fnatic,Cobblestone,29,22,19,2,1,9.090909090909092,5.263157894736842,1.02
32393,ESL One Cologne 2016,2016-07-09 17:30:00,olofmeister,fnatic,Cobblestone,29,18,20,4,3,22.22222222222222,15.0,0.98
32393,ESL One Cologne 2016,2016-07-09 17:30:00,JW,fnatic,Cobblestone,29,13,20,3,3,23.076923076923077,15.0,0.85
32388,ESL One Cologne 2016,2016-07-09 13:00:00,Snax,Virtus.pro,Mirage,28,22,15,3,1,13.636363636363635,6.666666666666667,1.16
32388,ESL One Cologne 2016,2016-07-09 13:00:00,TaZ,Virtus.pro,Mirage,28,19,23,4,5,21.052631578947366,21.73913043478261,0.97
32388,ESL One Cologne 2016,2016-07-09 13:00:00,pashaBiceps,Virtus.pro,Mirage,28,17,22,6,1,35.294117647058826,4.545454545454546,0.89
32388,ESL One Cologne 2016,2016-07-09 13:00:00,NEO,Virtus.pro,Mirage,28,17,22,1,2,5.88235294117647,9.090909090909092,0.83
32388,ESL One Cologne 2016,2016-07-09 13:00:00,byali,Virtus.pro,Mirage,28,12,21,3,2,25.0,9.523809523809524,0.82
32388,ESL One Cologne 2016,2016-07-09 13:00:00,coldzera,SK,Mirage,28,22,16,1,1,4.545454545454546,6.25,1.28
32388,ESL One Cologne 2016,2016-07-09 13:00:00,FalleN,SK,Mirage,28,22,15,3,1,13.636363636363635,6.666666666666667,1.21
32388,ESL One Cologne 2016,2016-07-09 13:00:00,fer,SK,Mirage,28,21,20,3,8,14.285714285714285,40.0,1.16
32388,ESL One Cologne 2016,2016-07-09 13:00:00,fnx,SK,Mirage,28,18,18,3,3,16.666666666666664,16.666666666666664,1.05
32388,ESL One Cologne 2016,2016-07-09 13:00:00,TACO,SK,Mirage,28,18,18,1,4,5.555555555555555,22.22222222222222,0.83
32379,ESL One Cologne 2016,2016-07-09 13:00:00,pashaBiceps,Virtus.pro,Nuke,21,14,17,3,1,21.428571428571427,5.88235294117647,0.95
32379,ESL One Cologne 2016,2016-07-09 13:00:00,byali,Virtus.pro,Nuke,21,14,18,3,1,21.428571428571427,5.555555555555555,0.92
32379,ESL One Cologne 2016,2016-07-09 13:00:00,TaZ,Virtus.pro,Nuke,21,9,17,3,2,33.33333333333333,11.76470588235294,0.78
32379,ESL One Cologne 2016,2016-07-09 13:00:00,NEO,Virtus.pro,Nuke,21,12,19,1,4,8.333333333333332,21.052631578947366,0.67
32379,ESL One Cologne 2016,2016-07-09 13:00:00,Snax,Virtus.pro,Nuke,21,7,19,1,2,14.285714285714285,10.526315789473683,0.46
32379,ESL One Cologne 2016,2016-07-09 13:00:00,coldzera,SK,Nuke,21,20,8,0,1,0.0,12.5,1.44
32379,ESL One Cologne 2016,2016-07-09 13:00:00,fer,SK,Nuke,21,19,14,4,3,21.052631578947366,21.428571428571427,1.34
32379,ESL One Cologne 2016,2016-07-09 13:00:00,FalleN,SK,Nuke,21,16,11,2,0,12.5,0.0,1.31
32379,ESL One Cologne 2016,2016-07-09 13:00:00,fnx,SK,Nuke,21,16,12,1,3,6.25,25.0,1.3
32379,ESL One Cologne 2016,2016-07-09 13:00:00,TACO,SK,Nuke,21,19,11,3,4,15.789473684210526,36.36363636363637,1.19
32370,ESL One Cologne 2016,2016-07-09 13:00:00,TaZ,Virtus.pro,Cobblestone,36,31,27,6,5,19.35483870967742,18.51851851851852,1.25
32370,ESL One Cologne 2016,2016-07-09 13:00:00,NEO,Virtus.pro,Cobblestone,36,24,27,3,2,12.5,7.4074074074074066,1.04
32370,ESL One Cologne 2016,2016-07-09 13:00:00,Snax,Virtus.pro,Cobblestone,36,22,23,3,3,13.636363636363635,13.043478260869565,1.02
32370,ESL One Cologne 2016,2016-07-09 13:00:00,pashaBiceps,Virtus.pro,Cobblestone,36,21,23,5,4,23.809523809523807,17.391304347826086,0.99
32370,ESL One Cologne 2016,2016-07-09 13:00:00,byali,Virtus.pro,Cobblestone,36,20,26,2,3,10.0,11.538461538461538,0.85
32370,ESL One Cologne 2016,2016-07-09 13:00:00,fer,SK,Cobblestone,36,25,21,5,4,20.0,19.047619047619047,1.22
32370,ESL One Cologne 2016,2016-07-09 13:00:00,coldzera,SK,Cobblestone,36,30,22,2,1,6.666666666666667,4.545454545454546,1.2
32370,ESL One Cologne 2016,2016-07-09 13:00:00,FalleN,SK,Cobblestone,36,25,22,5,4,20.0,18.181818181818183,1.1
32370,ESL One Cologne 2016,2016-07-09 13:00:00,TACO,SK,Cobblestone,36,21,27,3,5,14.285714285714285,18.51851851851852,0.97
32370,ESL One Cologne 2016,2016-07-09 13:00:00,fnx,SK,Cobblestone,36,24,26,2,5,8.333333333333332,19.230769230769234,0.86
32358,ESL One Cologne 2016,2016-07-08 19:15:00,spaze,Gambit,Cache,19,10,16,0,1,0.0,6.25,0.68
32358,ESL One Cologne 2016,2016-07-08 19:15:00,AdreN,Gambit,Cache,19,10,17,2,3,20.0,17.647058823529413,0.68
32358,ESL One Cologne 2016,2016-07-08 19:15:00,Dosia,Gambit,Cache,19,7,19,3,2,42.857142857142854,10.526315789473683,0.35
32358,ESL One Cologne 2016,2016-07-08 19:15:00,mou,Gambit,Cache,19,4,15,0,6,0.0,40.0,0.34
32358,ESL One Cologne 2016,2016-07-08 19:15:00,hooch,Gambit,Cache,19,4,18,0,2,0.0,11.11111111111111,0.29
32358,ESL One Cologne 2016,2016-07-08 19:15:00,olofmeister,fnatic,Cache,19,22,6,4,1,18.181818181818183,16.666666666666664,2.14
32358,ESL One Cologne 2016,2016-07-08 19:15:00,flusha,fnatic,Cache,19,19,7,2,1,10.526315789473683,14.285714285714285,1.63
32358,ESL One Cologne 2016,2016-07-08 19:15:00,dennis,fnatic,Cache,19,14,10,5,2,35.714285714285715,20.0,1.53
32358,ESL One Cologne 2016,2016-07-08 19:15:00,JW,fnatic,Cache,19,17,10,2,0,11.76470588235294,0.0,1.46
32358,ESL One Cologne 2016,2016-07-08 19:15:00,KRIMZ,fnatic,Cache,19,13,3,1,1,7.6923076923076925,33.33333333333333,1.45
32357,ESL One Cologne 2016,2016-07-08 19:15:00,spaze,Gambit,Train,21,12,18,4,1,33.33333333333333,5.555555555555555,0.87
32357,ESL One Cologne 2016,2016-07-08 19:15:00,mou,Gambit,Train,21,12,18,3,2,25.0,11.11111111111111,0.75
32357,ESL One Cologne 2016,2016-07-08 19:15:00,hooch,Gambit,Train,21,10,16,2,2,20.0,12.5,0.75
32357,ESL One Cologne 2016,2016-07-08 19:15:00,AdreN,Gambit,Train,21,12,16,2,1,16.666666666666664,6.25,0.74
32357,ESL One Cologne 2016,2016-07-08 19:15:00,Dosia,Gambit,Train,21,10,18,2,2,20.0,11.11111111111111,0.6
32357,ESL One Cologne 2016,2016-07-08 19:15:00,KRIMZ,fnatic,Train,21,23,11,4,2,17.391304347826086,18.181818181818183,1.74
32357,ESL One Cologne 2016,2016-07-08 19:15:00,olofmeister,fnatic,Train,21,19,12,1,4,5.263157894736842,33.33333333333333,1.46
32357,ESL One Cologne 2016,2016-07-08 19:15:00,flusha,fnatic,Train,21,17,10,1,3,5.88235294117647,30.0,1.39
32357,ESL One Cologne 2016,2016-07-08 19:15:00,dennis,fnatic,Train,21,15,12,1,1,6.666666666666667,8.333333333333332,1.15
